Group,Time,Feature,SHAP_Value,BaseValue
Group 508,9,fr_thiophene,0.004741162061691284,-0.12660813331604004
Group 508,9,fr_unbrch_alkane,-0.01733684539794922,-0.12660813331604004
Group 508,9,fr_urea,0.020792603492736816,-0.12660813331604004
Group 414,9,Initial_Weight,0.012862741947174072,-0.12660813331604004
Group 414,9,BET,-0.04885698854923248,-0.12660813331604004
Group 414,9,Time,0.06713885068893433,-0.12660813331604004
Group 414,9,RH,0.6827679872512817,-0.12660813331604004
Group 414,9,MACCS_0,0.0,-0.12660813331604004
Group 414,9,MACCS_1,0.0,-0.12660813331604004
Group 414,9,MACCS_2,0.0,-0.12660813331604004
Group 414,9,MACCS_3,0.15424507856369019,-0.12660813331604004
Group 414,9,MACCS_4,0.0,-0.12660813331604004
Group 414,9,MACCS_5,0.0,-0.12660813331604004
Group 414,9,MACCS_6,0.0,-0.12660813331604004
Group 414,9,MACCS_7,0.0,-0.12660813331604004
Group 414,9,MACCS_8,0.027471303939819336,-0.12660813331604004
Group 414,9,MACCS_9,-0.12560826539993286,-0.12660813331604004
Group 414,9,MACCS_10,0.07245343923568726,-0.12660813331604004
Group 414,9,MACCS_11,0.18483775854110718,-0.12660813331604004
Group 414,9,MACCS_12,0.003132641315460205,-0.12660813331604004
Group 414,9,MACCS_13,0.6026881337165833,-0.12660813331604004
Group 414,9,MACCS_14,0.0,-0.12660813331604004
Group 414,9,MACCS_15,0.01489037275314331,-0.12660813331604004
Group 414,9,MACCS_16,-0.08376729488372803,-0.12660813331604004
Group 414,9,MACCS_17,-0.009111374616622925,-0.12660813331604004
Group 414,9,MACCS_18,0.2987666130065918,-0.12660813331604004
Group 414,9,MACCS_19,0.12549543380737305,-0.12660813331604004
Group 414,9,MACCS_20,0.1153469979763031,-0.12660813331604004
Group 414,9,MACCS_21,0.024283379316329956,-0.12660813331604004
Group 414,9,MACCS_22,0.03148597478866577,-0.12660813331604004
Group 414,9,MACCS_23,0.017766594886779785,-0.12660813331604004
Group 414,9,MACCS_24,-0.00039821863174438477,-0.12660813331604004
Group 414,9,MACCS_25,0.029005825519561768,-0.12660813331604004
Group 414,9,MACCS_26,0.12955361604690552,-0.12660813331604004
Group 414,9,MACCS_27,0.12239593267440796,-0.12660813331604004
Group 414,9,MACCS_28,0.0019855797290802,-0.12660813331604004
Group 414,9,MACCS_29,0.0010113716125488281,-0.12660813331604004
Group 414,9,MACCS_30,-0.052565887570381165,-0.12660813331604004
Group 414,9,MACCS_31,0.06838622689247131,-0.12660813331604004
Group 414,9,MACCS_32,0.02477496862411499,-0.12660813331604004
Group 414,9,MACCS_33,0.0026740431785583496,-0.12660813331604004
Group 414,9,MACCS_34,0.0025276541709899902,-0.12660813331604004
Group 414,9,MACCS_35,0.012592554092407227,-0.12660813331604004
Group 414,9,MACCS_36,-0.040914714336395264,-0.12660813331604004
Group 414,9,MACCS_37,-0.06322216987609863,-0.12660813331604004
Group 414,9,MACCS_38,-0.0022259950637817383,-0.12660813331604004
Group 414,9,MACCS_39,0.0620918869972229,-0.12660813331604004
Group 414,9,MACCS_40,0.02462935447692871,-0.12660813331604004
Group 414,9,MACCS_41,-0.0031440556049346924,-0.12660813331604004
Group 414,9,MACCS_42,-4.985928535461426e-05,-0.12660813331604004
Group 414,9,MACCS_43,0.022919833660125732,-0.12660813331604004
Group 414,9,MACCS_44,0.05857604742050171,-0.12660813331604004
Group 414,9,MACCS_45,-0.015252828598022461,-0.12660813331604004
Group 414,9,MACCS_46,0.09468090534210205,-0.12660813331604004
Group 414,9,MACCS_47,-0.021514296531677246,-0.12660813331604004
Group 414,9,MACCS_48,-0.0007135570049285889,-0.12660813331604004
Group 414,9,MACCS_49,0.20754927396774292,-0.12660813331604004
Group 414,9,MACCS_50,-0.0021586716175079346,-0.12660813331604004
Group 414,9,MACCS_51,0.0014528334140777588,-0.12660813331604004
Group 414,9,MACCS_52,0.019179046154022217,-0.12660813331604004
Group 414,9,MACCS_53,-0.0005457103252410889,-0.12660813331604004
Group 414,9,MACCS_54,-0.0003082156181335449,-0.12660813331604004
Group 414,9,MACCS_55,0.0027373135089874268,-0.12660813331604004
Group 414,9,MACCS_56,0.10661077499389648,-0.12660813331604004
Group 414,9,MACCS_57,0.023226410150527954,-0.12660813331604004
Group 414,9,MACCS_58,0.0202447772026062,-0.12660813331604004
Group 414,9,MACCS_59,0.01441243290901184,-0.12660813331604004
Group 414,9,MACCS_60,0.004754245281219482,-0.12660813331604004
Group 414,9,MACCS_61,0.00358736515045166,-0.12660813331604004
Group 414,9,MACCS_62,0.018620342016220093,-0.12660813331604004
Group 414,9,MACCS_63,-0.004791915416717529,-0.12660813331604004
Group 414,9,MACCS_64,0.005994677543640137,-0.12660813331604004
Group 414,9,MACCS_65,0.03834658861160278,-0.12660813331604004
Group 414,9,MACCS_66,0.031316161155700684,-0.12660813331604004
Group 414,9,MACCS_67,-0.006644785404205322,-0.12660813331604004
Group 414,9,MACCS_68,0.014237627387046814,-0.12660813331604004
Group 414,9,MACCS_69,-0.004866942763328552,-0.12660813331604004
Group 414,9,MACCS_70,0.004213422536849976,-0.12660813331604004
Group 414,9,MACCS_71,-0.0794185996055603,-0.12660813331604004
Group 414,9,MACCS_72,-0.002261519432067871,-0.12660813331604004
Group 414,9,MACCS_73,0.00870513916015625,-0.12660813331604004
Group 414,9,MACCS_74,0.024639427661895752,-0.12660813331604004
Group 414,9,MACCS_75,0.0003434419631958008,-0.12660813331604004
Group 414,9,MACCS_76,0.07035917043685913,-0.12660813331604004
Group 414,9,MACCS_77,-0.03068786859512329,-0.12660813331604004
Group 414,9,MACCS_78,-0.021870702505111694,-0.12660813331604004
Group 414,9,MACCS_79,0.002035796642303467,-0.12660813331604004
Group 414,9,MACCS_80,0.01651662588119507,-0.12660813331604004
Group 414,9,MACCS_81,-0.004709869623184204,-0.12660813331604004
Group 414,9,MACCS_82,-0.006157279014587402,-0.12660813331604004
Group 414,9,MACCS_83,0.08051049709320068,-0.12660813331604004
Group 414,9,MACCS_84,-0.0026956498622894287,-0.12660813331604004
Group 414,9,MACCS_85,0.005432069301605225,-0.12660813331604004
Group 414,9,MACCS_86,0.20707261562347412,-0.12660813331604004
Group 414,9,MACCS_87,-0.02532649040222168,-0.12660813331604004
Group 414,9,MACCS_88,0.003956317901611328,-0.12660813331604004
Group 414,9,MACCS_89,0.013967812061309814,-0.12660813331604004
Group 414,9,MACCS_90,-0.0024948716163635254,-0.12660813331604004
Group 414,9,MACCS_91,0.011543512344360352,-0.12660813331604004
Group 414,9,MACCS_92,0.008220970630645752,-0.12660813331604004
Group 414,9,MACCS_93,0.016559362411499023,-0.12660813331604004
Group 414,9,MACCS_94,-0.009921431541442871,-0.12660813331604004
Group 414,9,MACCS_95,0.024118125438690186,-0.12660813331604004
Group 414,9,MACCS_96,0.08205139636993408,-0.12660813331604004
Group 414,9,MACCS_97,0.0013156235218048096,-0.12660813331604004
Group 414,9,MACCS_98,0.02010369300842285,-0.12660813331604004
Group 414,9,MACCS_99,0.014706134796142578,-0.12660813331604004
Group 414,9,MACCS_100,0.01272958517074585,-0.12660813331604004
Group 414,9,MACCS_101,0.022758126258850098,-0.12660813331604004
Group 414,9,MACCS_102,0.0007605701684951782,-0.12660813331604004
Group 414,9,MACCS_103,0.057848572731018066,-0.12660813331604004
Group 414,9,MACCS_104,-0.001147449016571045,-0.12660813331604004
Group 414,9,MACCS_105,0.0031148791313171387,-0.12660813331604004
Group 414,9,MACCS_106,-0.029489487409591675,-0.12660813331604004
Group 414,9,MACCS_107,-0.0006884336471557617,-0.12660813331604004
Group 414,9,MACCS_108,0.02769404649734497,-0.12660813331604004
Group 414,9,MACCS_109,0.1324864625930786,-0.12660813331604004
Group 414,9,MACCS_110,0.021869778633117676,-0.12660813331604004
Group 414,9,MACCS_111,0.07332897186279297,-0.12660813331604004
Group 414,9,MACCS_112,-0.02871549129486084,-0.12660813331604004
Group 414,9,MACCS_113,-0.013530075550079346,-0.12660813331604004
Group 414,9,MACCS_114,-0.015290230512619019,-0.12660813331604004
Group 414,9,MACCS_115,0.19143915176391602,-0.12660813331604004
Group 414,9,MACCS_116,0.03990867733955383,-0.12660813331604004
Group 414,9,MACCS_117,0.013280153274536133,-0.12660813331604004
Group 414,9,MACCS_118,0.015625953674316406,-0.12660813331604004
Group 414,9,MACCS_119,0.0020648837089538574,-0.12660813331604004
Group 414,9,MACCS_120,0.04299384355545044,-0.12660813331604004
Group 414,9,MACCS_121,0.016091883182525635,-0.12660813331604004
Group 414,9,MACCS_122,0.0012153834104537964,-0.12660813331604004
Group 414,9,MACCS_123,0.03369557857513428,-0.12660813331604004
Group 414,9,MACCS_124,0.01426011323928833,-0.12660813331604004
Group 414,9,MACCS_125,0.004723489284515381,-0.12660813331604004
Group 414,9,MACCS_126,0.004980266094207764,-0.12660813331604004
Group 414,9,MACCS_127,0.016556143760681152,-0.12660813331604004
Group 414,9,MACCS_128,-0.004967749118804932,-0.12660813331604004
Group 414,9,MACCS_129,0.04402506351470947,-0.12660813331604004
Group 414,9,MACCS_130,0.032888829708099365,-0.12660813331604004
Group 414,9,MACCS_131,0.024270951747894287,-0.12660813331604004
Group 414,9,MACCS_132,0.0171394944190979,-0.12660813331604004
Group 414,9,MACCS_133,-0.00661236047744751,-0.12660813331604004
Group 414,9,MACCS_134,0.049439072608947754,-0.12660813331604004
Group 414,9,MACCS_135,0.04303538799285889,-0.12660813331604004
Group 414,9,MACCS_136,0.0003018677234649658,-0.12660813331604004
Group 414,9,MACCS_137,0.036245763301849365,-0.12660813331604004
Group 414,9,MACCS_138,0.040220558643341064,-0.12660813331604004
Group 414,9,MACCS_139,0.02533799409866333,-0.12660813331604004
Group 414,9,MACCS_140,0.07506144046783447,-0.12660813331604004
Group 414,9,MACCS_141,-0.008330464363098145,-0.12660813331604004
Group 414,9,MACCS_142,-0.014032945036888123,-0.12660813331604004
Group 414,9,MACCS_143,0.012542128562927246,-0.12660813331604004
Group 414,9,MACCS_144,0.04761397838592529,-0.12660813331604004
Group 414,9,MACCS_145,-0.02300649881362915,-0.12660813331604004
Group 414,9,MACCS_146,-0.04799586534500122,-0.12660813331604004
Group 414,9,MACCS_147,0.003045499324798584,-0.12660813331604004
Group 414,9,MACCS_148,0.07001262903213501,-0.12660813331604004
Group 414,9,MACCS_149,0.0051902830600738525,-0.12660813331604004
Group 414,9,MACCS_150,0.011404424905776978,-0.12660813331604004
Group 414,9,MACCS_151,-0.0096159428358078,-0.12660813331604004
Group 414,9,MACCS_152,0.0014192461967468262,-0.12660813331604004
Group 414,9,MACCS_153,0.042762696743011475,-0.12660813331604004
Group 414,9,MACCS_154,-0.06853193044662476,-0.12660813331604004
Group 414,9,MACCS_155,0.038163185119628906,-0.12660813331604004
Group 414,9,MACCS_156,0.10495352745056152,-0.12660813331604004
Group 414,9,MACCS_157,0.08588296175003052,-0.12660813331604004
Group 414,9,MACCS_158,0.019327163696289062,-0.12660813331604004
Group 414,9,MACCS_159,0.00015211105346679688,-0.12660813331604004
Group 414,9,MACCS_160,-0.009127229452133179,-0.12660813331604004
Group 414,9,MACCS_161,-0.018968820571899414,-0.12660813331604004
Group 414,9,MACCS_162,0.053651273250579834,-0.12660813331604004
Group 414,9,MACCS_163,0.011045306921005249,-0.12660813331604004
Group 414,9,MACCS_164,0.1557544469833374,-0.12660813331604004
Group 414,9,MACCS_165,0.059728145599365234,-0.12660813331604004
Group 414,9,MACCS_166,-0.005251169204711914,-0.12660813331604004
Group 414,9,MaxAbsEStateIndex,0.04370224475860596,-0.12660813331604004
Group 414,9,MaxEStateIndex,-0.004955768585205078,-0.12660813331604004
Group 414,9,MinAbsEStateIndex,0.3658181428909302,-0.12660813331604004
Group 414,9,MinEStateIndex,0.0015148520469665527,-0.12660813331604004
Group 414,9,qed,0.042390525341033936,-0.12660813331604004
Group 414,9,SPS,0.004658430814743042,-0.12660813331604004
Group 414,9,MolWt,0.026392340660095215,-0.12660813331604004
Group 414,9,HeavyAtomMolWt,0.017264723777770996,-0.12660813331604004
Group 414,9,ExactMolWt,0.030068576335906982,-0.12660813331604004
Group 414,9,NumValenceElectrons,0.010955870151519775,-0.12660813331604004
Group 414,9,NumRadicalElectrons,0.37029290199279785,-0.12660813331604004
Group 414,9,MaxPartialCharge,0.05449432134628296,-0.12660813331604004
Group 414,9,MinPartialCharge,0.0012540817260742188,-0.12660813331604004
Group 414,9,MaxAbsPartialCharge,0.0076070427894592285,-0.12660813331604004
Group 414,9,MinAbsPartialCharge,0.05098748207092285,-0.12660813331604004
Group 414,9,FpDensityMorgan1,0.01619201898574829,-0.12660813331604004
Group 414,9,FpDensityMorgan2,0.17061126232147217,-0.12660813331604004
Group 414,9,FpDensityMorgan3,-3.504753112792969e-05,-0.12660813331604004
Group 414,9,BCUT2D_MWHI,0.004191756248474121,-0.12660813331604004
Group 414,9,BCUT2D_MWLOW,0.01097714900970459,-0.12660813331604004
Group 414,9,BCUT2D_CHGHI,0.6209745407104492,-0.12660813331604004
Group 414,9,BCUT2D_CHGLO,0.024540066719055176,-0.12660813331604004
Group 414,9,BCUT2D_LOGPHI,0.24721232056617737,-0.12660813331604004
Group 414,9,BCUT2D_LOGPLOW,-0.0012158900499343872,-0.12660813331604004
Group 414,9,BCUT2D_MRHI,0.08066558837890625,-0.12660813331604004
Group 414,9,BCUT2D_MRLOW,0.002388507127761841,-0.12660813331604004
Group 414,9,AvgIpc,-0.0022877752780914307,-0.12660813331604004
Group 414,9,BalabanJ,0.1362679898738861,-0.12660813331604004
Group 414,9,BertzCT,0.026972100138664246,-0.12660813331604004
Group 414,9,Chi0,0.05593717098236084,-0.12660813331604004
Group 414,9,Chi0n,0.02700519561767578,-0.12660813331604004
Group 414,9,Chi0v,0.01287570595741272,-0.12660813331604004
Group 414,9,Chi1,0.025123387575149536,-0.12660813331604004
Group 414,9,Chi1n,0.018571794033050537,-0.12660813331604004
Group 414,9,Chi1v,-0.027883172035217285,-0.12660813331604004
Group 414,9,Chi2n,0.014634370803833008,-0.12660813331604004
Group 414,9,Chi2v,0.002401888370513916,-0.12660813331604004
Group 414,9,Chi3n,0.014455676078796387,-0.12660813331604004
Group 414,9,Chi3v,0.049788594245910645,-0.12660813331604004
Group 414,9,Chi4n,0.012216031551361084,-0.12660813331604004
Group 414,9,Chi4v,0.10409998893737793,-0.12660813331604004
Group 414,9,HallKierAlpha,0.001534968614578247,-0.12660813331604004
Group 414,9,Ipc,0.0020098984241485596,-0.12660813331604004
Group 414,9,Kappa1,0.013504624366760254,-0.12660813331604004
Group 414,9,Kappa2,-0.005782425403594971,-0.12660813331604004
Group 414,9,Kappa3,-0.0007128119468688965,-0.12660813331604004
Group 414,9,LabuteASA,0.0515936017036438,-0.12660813331604004
Group 414,9,PEOE_VSA1,-0.0037826895713806152,-0.12660813331604004
Group 414,9,PEOE_VSA10,0.057136327028274536,-0.12660813331604004
Group 414,9,PEOE_VSA11,0.00990074872970581,-0.12660813331604004
Group 414,9,PEOE_VSA12,-0.00010904669761657715,-0.12660813331604004
Group 414,9,PEOE_VSA13,0.005268067121505737,-0.12660813331604004
Group 414,9,PEOE_VSA14,0.033284902572631836,-0.12660813331604004
Group 414,9,PEOE_VSA2,0.0013770461082458496,-0.12660813331604004
Group 414,9,PEOE_VSA3,-0.0023318082094192505,-0.12660813331604004
Group 414,9,PEOE_VSA4,0.006574511528015137,-0.12660813331604004
Group 414,9,PEOE_VSA5,-0.023203909397125244,-0.12660813331604004
Group 414,9,PEOE_VSA6,0.1756705641746521,-0.12660813331604004
Group 414,9,PEOE_VSA7,0.023787260055541992,-0.12660813331604004
Group 414,9,PEOE_VSA8,-0.013643264770507812,-0.12660813331604004
Group 414,9,PEOE_VSA9,0.007723450660705566,-0.12660813331604004
Group 414,9,SMR_VSA1,0.0016601979732513428,-0.12660813331604004
Group 414,9,SMR_VSA10,-0.008573472499847412,-0.12660813331604004
Group 414,9,SMR_VSA2,-0.03551006317138672,-0.12660813331604004
Group 414,9,SMR_VSA3,-0.001849353313446045,-0.12660813331604004
Group 414,9,SMR_VSA4,-0.0038236677646636963,-0.12660813331604004
Group 414,9,SMR_VSA5,-0.02526223659515381,-0.12660813331604004
Group 414,9,SMR_VSA6,0.000983595848083496,-0.12660813331604004
Group 414,9,SMR_VSA7,0.002642810344696045,-0.12660813331604004
Group 414,9,SMR_VSA8,0.0,-0.12660813331604004
Group 414,9,SMR_VSA9,-0.0029707401990890503,-0.12660813331604004
Group 414,9,SlogP_VSA1,0.02213573455810547,-0.12660813331604004
Group 414,9,SlogP_VSA10,0.004819333553314209,-0.12660813331604004
Group 414,9,SlogP_VSA11,-0.0058820247650146484,-0.12660813331604004
Group 414,9,SlogP_VSA12,0.004450380802154541,-0.12660813331604004
Group 414,9,SlogP_VSA2,-0.005629181861877441,-0.12660813331604004
Group 414,9,SlogP_VSA3,0.0008407235145568848,-0.12660813331604004
Group 414,9,SlogP_VSA4,0.006091654300689697,-0.12660813331604004
Group 414,9,SlogP_VSA5,0.017863810062408447,-0.12660813331604004
Group 414,9,SlogP_VSA6,0.0018343925476074219,-0.12660813331604004
Group 414,9,SlogP_VSA7,0.002160400152206421,-0.12660813331604004
Group 414,9,SlogP_VSA8,0.00456315279006958,-0.12660813331604004
Group 414,9,SlogP_VSA9,0.0,-0.12660813331604004
Group 414,9,TPSA,0.009634435176849365,-0.12660813331604004
Group 414,9,EState_VSA1,0.0018814802169799805,-0.12660813331604004
Group 414,9,EState_VSA10,0.009153395891189575,-0.12660813331604004
Group 414,9,EState_VSA11,-0.007769763469696045,-0.12660813331604004
Group 414,9,EState_VSA2,0.0049359798431396484,-0.12660813331604004
Group 414,9,EState_VSA3,0.07554769515991211,-0.12660813331604004
Group 414,9,EState_VSA4,0.029823243618011475,-0.12660813331604004
Group 414,9,EState_VSA5,0.013965427875518799,-0.12660813331604004
Group 414,9,EState_VSA6,0.11109688878059387,-0.12660813331604004
Group 414,9,EState_VSA7,-0.009928211569786072,-0.12660813331604004
Group 414,9,EState_VSA8,-0.003924131393432617,-0.12660813331604004
Group 414,9,EState_VSA9,0.0007364451885223389,-0.12660813331604004
Group 414,9,VSA_EState1,-0.00019472837448120117,-0.12660813331604004
Group 414,9,VSA_EState10,0.0037870705127716064,-0.12660813331604004
Group 414,9,VSA_EState2,0.03320974111557007,-0.12660813331604004
Group 414,9,VSA_EState3,0.015250980854034424,-0.12660813331604004
Group 414,9,VSA_EState4,0.01582515239715576,-0.12660813331604004
Group 414,9,VSA_EState5,0.011384427547454834,-0.12660813331604004
Group 414,9,VSA_EState6,0.006643474102020264,-0.12660813331604004
Group 414,9,VSA_EState7,-0.0014939308166503906,-0.12660813331604004
Group 414,9,VSA_EState8,0.028515949845314026,-0.12660813331604004
Group 414,9,VSA_EState9,0.021960854530334473,-0.12660813331604004
Group 414,9,FractionCSP3,0.017878174781799316,-0.12660813331604004
Group 414,9,HeavyAtomCount,0.002162039279937744,-0.12660813331604004
Group 414,9,NHOHCount,-0.003921687602996826,-0.12660813331604004
Group 414,9,NOCount,-0.0024066567420959473,-0.12660813331604004
Group 414,9,NumAliphaticCarbocycles,-0.00048801302909851074,-0.12660813331604004
Group 414,9,NumAliphaticHeterocycles,0.010868191719055176,-0.12660813331604004
Group 414,9,NumAliphaticRings,0.030089139938354492,-0.12660813331604004
Group 414,9,NumAromaticCarbocycles,0.0022956132888793945,-0.12660813331604004
Group 414,9,NumAromaticHeterocycles,0.00016370415687561035,-0.12660813331604004
Group 414,9,NumAromaticRings,0.022718846797943115,-0.12660813331604004
Group 414,9,NumHAcceptors,0.00964510440826416,-0.12660813331604004
Group 414,9,NumHDonors,0.007095932960510254,-0.12660813331604004
Group 414,9,NumHeteroatoms,-0.0012139081954956055,-0.12660813331604004
Group 414,9,NumRotatableBonds,0.0037418901920318604,-0.12660813331604004
Group 414,9,NumSaturatedCarbocycles,0.008301690220832825,-0.12660813331604004
Group 414,9,NumSaturatedHeterocycles,0.015001475811004639,-0.12660813331604004
Group 414,9,NumSaturatedRings,0.003910064697265625,-0.12660813331604004
Group 414,9,RingCount,-0.016786813735961914,-0.12660813331604004
Group 414,9,MolLogP,0.0028135180473327637,-0.12660813331604004
Group 414,9,MolMR,0.003449380397796631,-0.12660813331604004
Group 414,9,fr_Al_COO,-0.002546936273574829,-0.12660813331604004
Group 414,9,fr_Al_OH,0.014976441860198975,-0.12660813331604004
Group 414,9,fr_Al_OH_noTert,0.009284555912017822,-0.12660813331604004
Group 414,9,fr_ArN,0.019474446773529053,-0.12660813331604004
Group 414,9,fr_Ar_COO,0.0755355954170227,-0.12660813331604004
Group 414,9,fr_Ar_N,-0.0003325343132019043,-0.12660813331604004
Group 414,9,fr_Ar_NH,0.00023549795150756836,-0.12660813331604004
Group 414,9,fr_Ar_OH,-0.0013557076454162598,-0.12660813331604004
Group 414,9,fr_COO,0.0038307905197143555,-0.12660813331604004
Group 414,9,fr_COO2,-0.0024340152740478516,-0.12660813331604004
Group 414,9,fr_C_O,0.0012458562850952148,-0.12660813331604004
Group 414,9,fr_C_O_noCOO,-0.00026556849479675293,-0.12660813331604004
Group 414,9,fr_C_S,0.12040066719055176,-0.12660813331604004
Group 414,9,fr_HOCCN,0.005543321371078491,-0.12660813331604004
Group 414,9,fr_Imine,-0.0013450980186462402,-0.12660813331604004
Group 414,9,fr_NH0,-0.0011534690856933594,-0.12660813331604004
Group 414,9,fr_NH1,0.0024539828300476074,-0.12660813331604004
Group 414,9,fr_NH2,-0.0035942494869232178,-0.12660813331604004
Group 414,9,fr_N_O,0.16918230056762695,-0.12660813331604004
Group 414,9,fr_Ndealkylation1,0.046873509883880615,-0.12660813331604004
Group 414,9,fr_Ndealkylation2,-0.009207665920257568,-0.12660813331604004
Group 414,9,fr_Nhpyrrole,0.00492781400680542,-0.12660813331604004
Group 414,9,fr_SH,0.05975651741027832,-0.12660813331604004
Group 414,9,fr_aldehyde,0.127183198928833,-0.12660813331604004
Group 414,9,fr_alkyl_carbamate,0.0920427143573761,-0.12660813331604004
Group 414,9,fr_alkyl_halide,0.0042005181312561035,-0.12660813331604004
Group 414,9,fr_allylic_oxid,0.002927809953689575,-0.12660813331604004
Group 414,9,fr_amide,0.0026783347129821777,-0.12660813331604004
Group 414,9,fr_amidine,0.00823599100112915,-0.12660813331604004
Group 414,9,fr_aniline,-0.0007138848304748535,-0.12660813331604004
Group 414,9,fr_aryl_methyl,-0.004026561975479126,-0.12660813331604004
Group 414,9,fr_azide,0.1201142966747284,-0.12660813331604004
Group 414,9,fr_azo,-0.06760701537132263,-0.12660813331604004
Group 414,9,fr_barbitur,0.0,-0.12660813331604004
Group 414,9,fr_benzene,0.0009316802024841309,-0.12660813331604004
Group 414,9,fr_benzodiazepine,0.0,-0.12660813331604004
Group 414,9,fr_bicyclic,0.00655364990234375,-0.12660813331604004
Group 414,9,fr_diazo,0.0,-0.12660813331604004
Group 414,9,fr_dihydropyridine,0.19625365734100342,-0.12660813331604004
Group 414,9,fr_epoxide,-0.02555084228515625,-0.12660813331604004
Group 414,9,fr_ester,0.006571650505065918,-0.12660813331604004
Group 414,9,fr_ether,0.002744227647781372,-0.12660813331604004
Group 414,9,fr_furan,-0.1801077127456665,-0.12660813331604004
Group 414,9,fr_guanido,0.009544044733047485,-0.12660813331604004
Group 414,9,fr_halogen,0.008445918560028076,-0.12660813331604004
Group 414,9,fr_hdrzine,0.026826173067092896,-0.12660813331604004
Group 414,9,fr_hdrzone,0.09678608179092407,-0.12660813331604004
Group 414,9,fr_imidazole,0.08168613910675049,-0.12660813331604004
Group 414,9,fr_imide,0.2663941979408264,-0.12660813331604004
Group 414,9,fr_isocyan,0.0,-0.12660813331604004
Group 414,9,fr_isothiocyan,0.0,-0.12660813331604004
Group 414,9,fr_ketone,-0.011383652687072754,-0.12660813331604004
Group 414,9,fr_ketone_Topliss,0.16335010528564453,-0.12660813331604004
Group 414,9,fr_lactam,0.0,-0.12660813331604004
Group 414,9,fr_lactone,-0.018701016902923584,-0.12660813331604004
Group 414,9,fr_methoxy,0.00048416852951049805,-0.12660813331604004
Group 414,9,fr_morpholine,0.22984856367111206,-0.12660813331604004
Group 414,9,fr_nitrile,0.0026382803916931152,-0.12660813331604004
Group 414,9,fr_nitro,0.14397329092025757,-0.12660813331604004
Group 414,9,fr_nitro_arom,0.03722900152206421,-0.12660813331604004
Group 414,9,fr_nitro_arom_nonortho,0.13265246152877808,-0.12660813331604004
Group 414,9,fr_nitroso,0.03496825695037842,-0.12660813331604004
Group 414,9,fr_oxazole,0.0,-0.12660813331604004
Group 414,9,fr_oxime,-0.021472513675689697,-0.12660813331604004
Group 414,9,fr_para_hydroxylation,-0.002562999725341797,-0.12660813331604004
Group 414,9,fr_phenol,0.007597088813781738,-0.12660813331604004
Group 414,9,fr_phenol_noOrthoHbond,-0.004447460174560547,-0.12660813331604004
Group 414,9,fr_phos_acid,-0.002713918685913086,-0.12660813331604004
Group 414,9,fr_phos_ester,0.04035454988479614,-0.12660813331604004
Group 414,9,fr_piperdine,0.03590250015258789,-0.12660813331604004
Group 414,9,fr_piperzine,0.009057492017745972,-0.12660813331604004
Group 414,9,fr_priamide,-0.0014423131942749023,-0.12660813331604004
Group 414,9,fr_prisulfonamd,0.0,-0.12660813331604004
Group 414,9,fr_pyridine,0.0251932293176651,-0.12660813331604004
Group 414,9,fr_quatN,-0.002364218235015869,-0.12660813331604004
Group 414,9,fr_sulfide,0.014590799808502197,-0.12660813331604004
Group 414,9,fr_sulfonamd,-0.011300116777420044,-0.12660813331604004
Group 414,9,fr_sulfone,-0.04092198610305786,-0.12660813331604004
Group 414,9,fr_term_acetylene,-0.008142232894897461,-0.12660813331604004
Group 414,9,fr_tetrazole,0.04393059015274048,-0.12660813331604004
